@relation wicket

@attribute text string
@attribute isSurprise {0,1}

@data
'SignInPanel prevents the page being Stateless when signing in with the \'rember me\' facility.   \tThis worked fine with 1.5-RC5  so I think it is a regression. Start the webapp ( mvn clean jetty:run ) Log-in with remember me checked. Stop the webapp restart it ( mvn clean jetty:run ) The browser should re-log-on and wicket will throw a RuntimeException. If you refresh the browser  you are properly logged-on.See the attached quickstart.   ',0
'Page Lock on Browser Back Button after Page Expiry   \tIn the attached quickstart  after page expiry and browser back navigation  a server error occurs such as:\'failed to acquire lock to page 0  attempted for 1 minutes out of allowed 1 minute\'This appears to be related to request logging  but I have seen other strange errors without request logging such asorg.apache.wicket.request.handler.ComponentNotFoundException: Could not find component \'form\' on page \'class web.page.ExpiredPagealso with browser history back navigation.I have seen none of these errors in Wicket 1.4. I guess the reason for not having seen this before it that http cache headers are different in 1.5.   ',0
'SignInPanel may lead to infinite redirects if there is rememberMe cookie with outdated data   \tquickstart4.zip from WICKET-3991 shows that having outdated \'RememberMe\' data in the cookie may lead to infinite loop: SignInPanel#onBeforeRender() -&gt; signIn(oldCredentials) -&gt; go to SignInPage -&gt; try to load SignInPanel again.   ',0
'Wicket 1.5 Form Post Action and Link Get discard Page Class Information   \tPage expiry is a very annoying and perplexing event especially if users stay logged in via remember-me cookie.It is therefore not a fancy enhancement but an essential business requirement to not drop the user out of context after session expiry.Only stateless pages can fully achieve this  but it is not always desirable to go fully stateless  especially while a recovery solution already exists.In 1.4  this appears to be automatic with BookmarkablePageRequestTargetUrlCodingStrategy - without any additional coding.The solution is well known - keep as much state in the client as required to recover the page class  and possibly even its page parameters  and to not destroy this information.The two attached testcases show two possible methods of page fallback recovery (one with AJAX  one without) that already work behind the scenes.Of course it is easy with AJAX  to just force a page reload  but this is not discussed here. AJAX just serves to demonstrate how easy the principle actually is.In most cases the user could successfully reload the page but Wicket 1.5 can\'t create a response because it has forgotten the class of the expired page.In 1.4  it is possible to recover the class of an expired page via its mount path.This feature is lost in 1.5.To get this functionality back in a more streamlined fashion  I am additionaly proposing in a separate jira issue 4013 to store page class and page parameters in PageExpiredException.Meanwhile  the focus of this issue is to request whatever means to not overwrite the path of a page in a form post action or get request  and to get the page class back as in 1.4 by whatever means.The two attached testcases may be helpful for expermintation. The 1.4 tescase demonstrates how the scheme works  unfortunately I could not fill the blanks in the 1.5 testcase.In 1.4 a form tag is rendered as:&lt;form wicket:id=\'form\' action=\'?wicket:interface=:0:form::IFormSubmitListener::\'This is requested as:/testForm.0?wicket:interface=:0:form::IFormSubmitListener::and the page class can be recovered from the mount path \'testForm\' as in mount(new HybridUrlCodingStrategy(\'testForm\'  TestPageForm.class));an anchor tag is rendered as:&lt;a href=\'?wicket:interface=:0:linkSwitch::ILinkListener::\'This is requested as:/testLink.0?wicket:interface=:0:linkSwitch::ILinkListener::and the page class can be recovered from the mount path \'test\' as in mount(new HybridUrlCodingStrategy(\'testLink\'  TestPageLink.class));In 1.5 a form tag is rendered as:&lt;form wicket:id=\'form\' action=\'wicket/page?0-2.IFormSubmitListener-form\'This is requested requested as:/wicket/page?0-1.IFormSubmitListener-formThis overwrites the mount path \'testForm\' as in mountPage(\'testForm\'  TestPageForm.class);Consequently the server cannot discover the page classan anchor tag is rendered as:&lt;a href=\'wicket/page?0-1.ILinkListener-linkSwitch\'This is requested requested as:/wicket/page?0-1.ILinkListener-linkSwitchThis overwrites the mount path \'testLink\' as in mountPage(\'testLink\'  TestPageLink.class);Consequently the server cannot discover the page class   ',0
'MarkupContainer.toString(true) fails with MarkupNotFoundException if the call is made in the component constructor   \torg.apache.wicket.MarkupContainer.toString(boolean) uses \'if (getMarkup() != null)\' to decide whether to write something for the markup but since recently Component#getMarkup() throws MarkupNotFoundException when there is no markup and doesn\'t return null.   ',0
'ComponentStringResourceLoader must not include the index of repeater items in resource lookup but still resolve properties to them   \tIssue when using a StringResourceModel to lookup a resource for a component underneath a repeating view.When a StringResourceModel is used by a component under a repeating view  the ComponentStringResourceLoader doesn\'t find the resource.This seems to be a problem introduced by the fix for 3671.In ComponentStringResourceLoader  getResourcePath excludes all AbstractRepeaters  however getComponentStack doesn\'t leading to the two being out of sync for the elements of the component hierarchy under the repeating view.   ',0
'Fix Javadoc in SimpleAttributeModifier.   \t   ',0
'AbstractTree#updateTree(AjaxRequestTarget target) is invoked even when request is non-ajax   \tI came across an issue when trying to get Brix working in wicket 1.5.It occurs when the Tree has: setLinkType(LinkType.REGULAR);Caused by: java.lang.IllegalArgumentException: Argument \'target\' may not be null. at org.apache.wicket.util.lang.Args.notNull(Args.java:39) at org.apache.wicket.markup.html.tree.AbstractTree.updateTree(AbstractTree.java:1138) at org.apache.wicket.markup.html.tree.LinkIconPanel.onNodeLinkClicked(LinkIconPanel.java:82) at org.apache.wicket.markup.html.tree.LinkIconPanel$1.onClick(LinkIconPanel.java:59) at org.apache.wicket.markup.html.tree.BaseTree$5.onClick(BaseTree.java:386) at org.apache.wicket.markup.html.link.Link.onLinkClicked(Link.java:187)I only had a quick search across the wicket codebase to see if this method is called elsewhereTo fix LinkIconPanel line 82 should beif (target != null) {tree.updateTree(target);}BaseTree - line 294 also calls updateTree(target) with no null check.   ',0
'Memory leakage in browser with AbstractAjaxTimerBehavior   \tAdding an AbstractAjaxTimerBehavior to a page causes the browser (tested on Firefox and Chrome) to leak memory. More noticeable with a short update interval (I have been using 1 second). It is not as bad in the beginning  but gradually gets worse  eventually increasing memory usage by over 1MB per request.   ',0
'LocaleFirstMapper does not strip Locale from url in getCompatibilityScore()   \tLocaleFirstMapper delegates the call to getCompatibilityScore() to the chained IRequestMapper without stripping the locale from the url.Since most request mappers generate a compatibility score by counting the number of matching segments from the start of the url  they will mostly return a score of 0.Practically this means that all request mappers behind the LocaleFirstMapper stop responding to urls.   ',0
'AjaxIndicatorAppender removes itself immediately when added via ajax   \tWhen addding/replacing IndicatingAjaxLink\'s using ajax in Wicket 1.5.0 it\'s indicator markup is directly removed when parsing the ajax response. The AjaxIndicatorAppender renders a bit of javascript to the response (when it is an ajax request) to remove previous indicators from the dom (see issue WICKET-722) but in 1.5.0 the execution order of the javascript is different  causing the indicator markup to be added first and the javascript to remove previous versions of the indicator to be run next and thus removing the newly added indicator.De ajax debug windows shows that the component is replaced first and then the javascript is run. In 1.4.18 ajax logging shows the javascript run first and then the component gets replaced  resulting in correct behavior.   ',1
'Wicket quickstart advertise HTTPS but it doesn\'t work when started with jetty:run   \tThe pregenerated \'keystore\' is put in src/test/resources and thus is not in the classpath when started with \'mvn jetty:run\'. This leads to a broken link in the home page of the quickstart.We should either move the keystore file or disable the link when HTTPS is not enabled.   ',0
'INamedParameters.getAllNamed() returns a list of NamedPairs defined as inner class of PageParameters   \tIn an attempt to create my own implementation of PageParameterEncoder and PageParameters  I encountered the following problem with the API:The interface INamedParameters defines the method getAllNamed() that returns a list of NamedPairs defined as inner class of PageParameters .I believe that an interface shouldnt be referencing any element from an implementation to be a true extensible interface.   ',1
'Error detaching RequestCycle listener after serialization failure   \tError detaching RequestCycle listener is produced after org.apache.wicket.serialize.java.JavaSerializer.serialize(Object) returns null.Below is the stacktrace of the error:20-09-2011 16:46:44 875 ERROR org.apache.wicket.request.cycle.RequestCycleListenerCollection$3.notify:105 - Error detaching request cycle listener: org.apache.wicket.Application$2@b45ad3djava.lang.IllegalArgumentException: Argument \'data\' may not be null. at org.apache.wicket.util.lang.Args.notNull(Args.java:39) at org.apache.wicket.pageStore.AsynchronousDataStore$Entry.&lt;init&gt;(AsynchronousDataStore.java:271) at org.apache.wicket.pageStore.AsynchronousDataStore.storeData(AsynchronousDataStore.java:215) at org.apache.wicket.pageStore.DefaultPageStore.storePageData(DefaultPageStore.java:115) at org.apache.wicket.pageStore.DefaultPageStore.storePage(DefaultPageStore.java:144) at org.apache.wicket.page.PageStoreManager$PersistentRequestAdapter.storeTouchedPages(PageStoreManager.java:377) at org.apache.wicket.page.RequestAdapter.commitRequest(RequestAdapter.java:171) at org.apache.wicket.page.AbstractPageManager.commitRequest(AbstractPageManager.java:94) at org.apache.wicket.page.PageManagerDecorator.commitRequest(PageManagerDecorator.java:68) at org.apache.wicket.page.PageAccessSynchronizer$2.commitRequest(PageAccessSynchronizer.java:213) at org.apache.wicket.Application$2.onDetach(Application.java:1552) at org.apache.wicket.request.cycle.RequestCycleListenerCollection$3.notify(RequestCycleListenerCollection.java:101) at org.apache.wicket.request.cycle.RequestCycleListenerCollection$3.notify(RequestCycleListenerCollection.java:97) at org.apache.wicket.util.listener.ListenerCollection.reversedNotify(ListenerCollection.java:121) at org.apache.wicket.util.listener.ListenerCollection.reversedNotify(ListenerCollection.java:112) at org.apache.wicket.request.cycle.RequestCycleListenerCollection.onDetach(RequestCycleListenerCollection.java:95) at org.apache.wicket.request.cycle.RequestCycle.onDetach(RequestCycle.java:542) at org.apache.wicket.request.cycle.RequestCycle.detach(RequestCycle.java:481) at org.apache.wicket.request.cycle.RequestCycle.processRequestAndDetach(RequestCycle.java:257) at org.apache.wicket.protocol.http.WicketFilter.processRequest(WicketFilter.java:162) at org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:218) at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:243) at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:210) at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:224) at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:185) at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:472) at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:151) at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:100) at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:929) at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:118) at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:405) at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:269) at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:515) at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:302) at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886) at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908) at java.lang.Thread.run(Thread.java:662)   ',1
'SmartLinkLabel doesn\'t recognize already tagged links   \tThe SmartLinkLabel works as expected for the texts without &lt;a&gt;..&lt;/a&gt; tag. for text likeextensions @ http://www.wicketframework.org/wicket-extensions/index.html are cool!!SmartLinkLabel generates the html - extensions @ &lt;a href=\'http://www.wicketframework.org/wicket-extensions/index.html\'&gt;http://www.wicketframework.org/wicket-extensions/index.html&lt;/a&gt; are cool!!but for the text likeextensions @ &lt;a href=\'http://www.wicketframework.org/wicket-extensions/index.html\'&gt;http://www.wicketframework.org/wicket-extensions/index.html&lt;/a&gt; are cool!!SmartLinkLabel generates the html - extensions @ &lt;a href=\'&lt;a href=\'http://www.wicketframework.org/wicket-extensions/index.html\'&gt;http://www.wicketframework.org/wicket-extensions/index.html&lt;/a&gt;\'&gt;&lt;a href=\'http://www.wicketframework.org/wicket-extensions/index.html\'&gt;http://www.wicketframework.org/wicket-extensions/index.html&lt;/a&gt;&lt;/a&gt; are cool!!I think this is a bug &amp; needs a fix.   ',0
'addDomReadyEvent broken for IE   \tWicket.Event.addDomReadyEvent is broken in IE since 1.5.1. I identified WICKET-4080 as the cause of the problem: onreadystatechange with readyState=\'loaded\' is sometimes fired before the document is fully loaded  causing scripts that reference DOM nodes to fail.See http://msdn.microsoft.com/en-us/library/ms534359\%28v=vs.85\%29.aspx for the order of the readystate events.The attached quickstart reproduces the issue (you may need to F5 a few times as it does not happen reliably). The actual JS error is:SCRIPT5007: The property \'onkeydown\' has no value: The object is null or undefinedwicket-autocomplete-ver-1317728550188.js  Line 91 Character 9   ',0
'Automatic Image Linking broken for images in base packages   \tAutomatic linking seems to be broken when used in conjunction with base classes and referencing relative images located in a different package.The attached quickstart application contains a base page wicket.bugs.autolink.page.base.BasePage whose HTML references an image located at &lt;BasePage Package&gt;/theme/logo.png: &lt;img src=\'theme/logo.png\' ...&gt;When accessing this page via http://localhost:8080/base the image is rendered as expected.The application contains a second page wicket.bugs.autolink.page.home.HomePage extending the BasePage and that adds a second reference to this image via &lt;img src=\'../base/theme/logo.png\' ...&gt; =&gt; this kind of references used to work in Wicket 1.4When accessing this page via http://localhost:8080/home none of the two images (the one inherited from the base page and the one added) is displayed.The inherited image reference is rendered as: &lt;img src=\'theme/logo.png\' border=\'1\' onclick=\'window.location.href=&#039;theme/logo.png&#039;;return false;\'/&gt; =&gt; theme/logo.png seems not to be an auto link =&gt; I have no idea why an onclick event is rendered by Wicketand the explicitly added image reference is rendered as &lt;img src=\'wicket/resource/wicket.bugs.autolink.page.home.HomePage/../base/theme/logo-ver-1318516450215.png\' /&gt; =&gt; accessing the URL http://localhot:8080/wicket/resource/wicket.bugs.autolink.page.home.HomePage/../base/theme/logo-ver-1318516450215.png results in:WARN - WicketObjects - Could not resolve class &#91;base&#93;java.lang.ClassNotFoundException: base at java.net.URLClassLoader$1.run(URLClassLoader.java:200) at java.security.AccessController.doPrivileged(Native Method) at java.net.URLClassLoader.findClass(URLClassLoader.java:188) at java.lang.ClassLoader.loadClass(ClassLoader.java:306) at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:268) at java.lang.ClassLoader.loadClass(ClassLoader.java:251) at org.eclipse.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:424) at org.eclipse.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:377) at java.lang.ClassLoader.loadClassInternal(ClassLoader.java:319) at java.lang.Class.forName0(Native Method) at java.lang.Class.forName(Class.java:242) at org.apache.wicket.application.AbstractClassResolver.resolveClass(AbstractClassResolver.java:110) at org.apache.wicket.util.lang.WicketObjects.resolveClass(WicketObjects.java:68) at org.apache.wicket.request.mapper.BasicResourceReferenceMapper.resolveClass(BasicResourceReferenceMapper.java:143) at org.apache.wicket.request.mapper.BasicResourceReferenceMapper.mapRequest(BasicResourceReferenceMapper.java:120) at org.apache.wicket.request.mapper.ParentPathReferenceRewriter.mapRequest(ParentPathReferenceRewriter.java:83) at org.apache.wicket.request.mapper.CompoundRequestMapper.mapRequest(CompoundRequestMapper.java:130) at org.apache.wicket.request.cycle.RequestCycle.resolveRequestHandler(RequestCycle.java:179) at org.apache.wicket.request.cycle.RequestCycle.processRequest(RequestCycle.java:204) at org.apache.wicket.request.cycle.RequestCycle.processRequestAndDetach(RequestCycle.java:251) at org.apache.wicket.protocol.http.WicketFilter.processRequest(WicketFilter.java:162) at org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:218)   ',1
'Localizer.getCacheKey() generating redundant keys for same values causing memory leak.   \tNote: To reproduce this  just add a breakpoint or a logger in Localizer.addKeyToCache(). After running all pages/scenarios once that method should not be called again. But if it does get called you know that there are redundant keys being produced for the same value.After running a web app for about a day  I will get out of mem exception. With a heap dump I will see most of the memory taken by Localizer  with keys such as:androidapp-10:_wicket_link-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-28-4-4-4-4-4-4-28-52-4-4-76-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-27-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-28-4-4-4-4-4-4-4-30-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-41-4-4-4-4-26-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-41-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4...Each of these types of keys are duplicated several thousand times. Here is a snipplet if the report:Found 60 occurrences of char[] with at least 10 instances having identical content. Total size is 401 451 248 bytes.Top elements include:6 454 x androidapp-10:_wicket_link-4-4-4-4-4-4-4-4-4-4-4-4... (15 722 bytes)6 453 x facebook-10:_wicket_link-4-4-4-4-4-4-4-4-4-4-4-4-4... (15 720 bytes)5 866 x home-9:_autolink_5-10:_wicket_link-4-4-4-4-4-4-4-4... (15 720 bytes)5 183 x candidates-9:_autolink_7-10:_wicket_link-4-4-4-4-4... (15 614 bytes)686 x candidates-9:_autolink_8-10:_wicket_link-4-4-4-4-4... (16 567 bytes)   ',1
'Automatic Linking in base page broken   \tAutomatic linking used in base pages is broken.The attached quickstart application contains a base page wicket.bugs.autolink.page.base.BasePage which has a relative image reference: &lt;img src=\'theme/logo.png\' border=\'1\' width=\'50px\' height=\'50px\' /&gt;When accessing this page via http://localhost:8080/base the image is rendered as expected.The generated HTML output is: &lt;img src=\'wicket/resource/wicket.bugs.autolink.page.base.BasePage/theme/logo-ver-1319028241918.png\' border=\'1\' width=\'50px\' height=\'50px\'/&gt;The application contains a second page wicket.bugs.autolink.page.home.HomePage extending the BasePage.When accessing this page via http://localhost:8080/home the image inherited from the base page is not displayed.The inherited image reference is rendered as: &lt;img src=\'theme/logo.png\' border=\'1\' onclick=\'window.location.href=&#039;theme/logo.png&#039;;return false;\'/&gt; =&gt; Problem 1: theme/logo.png is not autolinked anymore  it should point to wicket/resource/wicket.bugs.autolink.page.base.BasePage/theme/logo-ver-1319028241918.png =&gt; Problem 2: for some reasons a onclick event is rendered by Wicket I configured the Wicket app with: public void init() { super.init(); getMarkupSettings().setAutomaticLinking(true); getResourceSettings().setParentFolderPlaceholder(\'$up$\'); mountPage(\'/home\'  HomePage.class); mountPage(\'/base\'  BasePage.class); }   ',0
'NPE in CachingResourceStreamLocator due to the search in parent\'s markup in Autolink code   \tTrying to open http://localhost:8080/mappers/en_US (Request Mapper examples) the following exception is thrown:java.lang.NullPointerException at org.apache.wicket.util.resource.locator.caching.CachingResourceStreamLocator.locate(CachingResourceStreamLocator.java:114) at org.apache.wicket.request.resource.PackageResource.exists(PackageResource.java:442) at org.apache.wicket.markup.resolver.AutoLinkResolver$ResourceReferenceAutolink.&lt;init&gt;(AutoLinkResolver.java:583) at org.apache.wicket.markup.resolver.AutoLinkResolver$AbstractAutolinkResolverDelegate.newPackageResourceReferenceAutoComponent(AutoLinkResolver.java:113) at org.apache.wicket.markup.resolver.AutoLinkResolver$AnchorResolverDelegate.newAutoComponent(AutoLinkResolver.java:483) at org.apache.wicket.markup.resolver.AutoLinkResolver.resolveAutomaticLink(AutoLinkResolver.java:876) at org.apache.wicket.markup.resolver.AutoLinkResolver.resolve(AutoLinkResolver.java:808)..It is caused by my fix for WICKET-4141 from yesterday.   ',0
'AbstractResourceAggregatingHeaderResponse does not order javascript properly   \tI decided to give AbstractResourceAggregatingHeaderResponse a try but I found a problem in its design that  I think  makes it unusable.How it works:1-the IHeaderResponse#renderJavaScriptReference(ResourceReference) methods are intercepted and the resource references are stored in a list and not rendered right away. Each resource ref is assigned a key for grouping.2-When close() is called on the response  the aggregator writes out all the accumulated resource references which have not been rendered yet. This step can be used to group multiple resources into a single merged resource.The problem:AbstractResourceAggregatingHeaderResponse does not intercept calls to IHeaderResponse#renderJavaScriptReference(url) or IHeaderResponse#renderJavaScript(Script). They are directly executed by the underlying response.example:AbstractDefaultAjaxBehavior#renderHead() does the following : response.renderJavaScriptReference(WicketEventReference.INSTANCE); response.renderJavaScriptReference(WicketAjaxReference.INSTANCE); response.renderJavaScript(\'Wicket.Ajax.baseUrl=&#91;...&#93;\');With the non-aggregating header response  the Wicket .js ref script tags are rendered in the markup before the inline javascript code and all is well.With the aggregating version  the Wicket js resource references are rendered last (in close()). This means that the inline javascript code (which uses Wicket.Ajax) is executed before the Wicket .js files are loaded  causing a javascript error (Wicket is undefined).This problem also applies to css resource references because order of inclusion is important for them too.Short of a big refactor to force each rendered javascript to list its dependencies  I don\'t see how this problem can be solved. I opened this ticket primarily to share my findings and let people comment on possible solutions other than removing the code.The problem is also present in AbstractDependencyRespectingResourceAggregatingHeaderResponse.NOTE:wiQuery uses AbstractResourceAggregatingHeaderResponse  but resolves the issue by intercepting all renderJavaScript* methods and keeping their order.   ',0
'Error page resource relative urls are wrong   \tThe wicket page exposed as 404 error page has wrong links to resources. The sample project is attached.Run the project with \'mvn jetty:run\' and go to url \'http://localhost:8080/bug/404\' - it\'s mapped wicket page  works perfect. But if you type any wrong url such as \'http://localhost:8080/bug/aaaaaa\' the page doesn\'t have styles and images.   ',0
'Enclosure can\'t find a child with deeper path in TransparentWebMarkupContainer   \tUsing the Wicket enclosure-tag in an TransparentWebMarkupContainer throws the following exception. I\'ve just converted some working 1.4.18 code to 1.5.2 and got this error (see also http://apache-wicket.1842946.n4.nabble.com/Enclosures-and-transparent-WebContainer-tp3935753p3935753.html). Changing the component hierarchy without using a transparent WebMarkupContainer would fix the problem  but this is not an option if you migrate projects from 1.4 to 1.5org.apache.wicket.WicketRuntimeException: Could not find child with id: column:info in the wicket:enclosure at org.apache.wicket.markup.html.internal.Enclosure.checkChildComponent(Enclosure.java:232) at org.apache.wicket.markup.html.internal.Enclosure.getChildComponent(Enclosure.java:211) at org.apache.wicket.markup.html.internal.Enclosure.onInitialize(Enclosure.java:127) at org.apache.wicket.Component.fireInitialize(Component.java:919) at org.apache.wicket.MarkupContainer.internalInitialize(MarkupContainer.java:1002) at org.apache.wicket.MarkupContainer.addedComponent(MarkupContainer.java:979) at org.apache.wicket.MarkupContainer.add(MarkupContainer.java:171) at org.apache.wicket.MarkupContainer.autoAdd(MarkupContainer.java:300) at org.apache.wicket.MarkupContainer.renderNext(MarkupContainer.java:1463) at org.apache.wicket.MarkupContainer.renderAll(MarkupContainer.java:1638) at org.apache.wicket.MarkupContainer.renderComponentTagBody(MarkupContainer.java:1613) at org.apache.wicket.MarkupContainer.onComponentTagBody(MarkupContainer.java:1567) at org.apache.wicket.markup.html.panel.DefaultMarkupSourcingStrategy.onComponentTagBody(DefaultMarkupSourcingStrategy.java:72) at org.apache.wicket.Component.internalRenderComponent(Component.java:2516) at org.apache.wicket.MarkupContainer.onRender(MarkupContainer.java:1576) at org.apache.wicket.Component.internalRender(Component.java:2346) at org.apache.wicket.Component.render(Component.java:2274) at org.apache.wicket.MarkupContainer.renderNext(MarkupContainer.java:1474) at org.apache.wicket.MarkupContainer.renderAll(MarkupContainer.java:1638) at org.apache.wicket.Page.onRender(Page.java:904) at org.apache.wicket.markup.html.WebPage.onRender(WebPage.java:140) at org.apache.wicket.Component.internalRender(Component.java:2346) at org.apache.wicket.Component.render(Component.java:2274) at org.apache.wicket.Page.renderPage(Page.java:1035) at org.apache.wicket.request.handler.render.WebPageRenderer.renderPage(WebPageRenderer.java:105) at org.apache.wicket.request.handler.render.WebPageRenderer.respond(WebPageRenderer.java:224) at org.apache.wicket.request.handler.RenderPageRequestHandler.respond(RenderPageRequestHandler.java:167) at org.apache.wicket.request.cycle.RequestCycle$HandlerExecutor.respond(RequestCycle.java:750) at org.apache.wicket.request.RequestHandlerStack.execute(RequestHandlerStack.java:64) at org.apache.wicket.request.cycle.RequestCycle.execute(RequestCycle.java:252) at org.apache.wicket.request.cycle.RequestCycle.processRequest(RequestCycle.java:209) at org.apache.wicket.request.cycle.RequestCycle.processRequestAndDetach(RequestCycle.java:280) at org.apache.wicket.protocol.http.WicketFilter.processRequest(WicketFilter.java:162) at org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:218) at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1326) at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:479) at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:119) at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:520) at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:227) at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:940) at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:409) at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:186) at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:874) at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:117) at org.eclipse.jetty.server.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:250) at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:149) at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:110) at org.eclipse.jetty.server.Server.handle(Server.java:349) at org.eclipse.jetty.server.HttpConnection.handleRequest(HttpConnection.java:441) at org.eclipse.jetty.server.HttpConnection$RequestHandler.headerComplete(HttpConnection.java:904) at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:565) at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:217) at org.eclipse.jetty.server.AsyncHttpConnection.handle(AsyncHttpConnection.java:46) at org.eclipse.jetty.io.nio.SelectChannelEndPoint.handle(SelectChannelEndPoint.java:545) at org.eclipse.jetty.io.nio.SelectChannelEndPoint$1.run(SelectChannelEndPoint.java:43) at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:598) at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:533) at java.lang.Thread.run(Thread.java:662)   ',0
'NullPointerException in JsonRequestLogger when logging resource requests   \tThe use of NopAnnotationIntrospector causes NullPointerExceptions when trying to log enum values. The attached patch fixes this by changing to JacksonAnnotationIntrospector  which is the default introspector.   ',0
'AppendingStringBuffer.insert  infinite loop   \tWhen trying to insert a StringBuffer into an AppendingStringBuffer  the method public AppendingStringBuffer insert(final int offset  final Object obj)will call itself repeatedly generating an infinite loop.The fix would be to call toString() method if the object is a StringBufferpublic AppendingStringBuffer insert(final int offset  final Object obj) { if (obj instanceof AppendingStringBuffer) { AppendingStringBuffer asb = (AppendingStringBuffer)obj; return insert(offset  asb.value  0  asb.count); } else if (obj instanceof StringBuffer) { //return insert(offset  obj); return insert(offset  obj.toString()); } return insert(offset  String.valueOf(obj)); }   ',0
'ListenerInterfaceRequestHandler should not assume existence of a page   \tListenerInterfaceRequestHandler should not assume a page instance is always available in isPageInstanceCreated. This handler can also be used for links on bookmarkable pages. The attached patch fixes this.   ',0
